bath,bed,latitude,logitude,price,size,year built,zipcode,distance to subway,complaints
10,5,40.736371999999996,-73.99897800000001,19995000,5304,2013,10011,0.150896464,5022.0
4,4,40.740194,-74.001869,8800000,2500,1915,10011,0.026026606,5022.0
1,1,40.738693,-74.000377,700000,430,1987,10011,0.045406568,5022.0
3,4,40.739299,-73.9999,7999000,4452,1920,10011,0.060402820999999995,5022.0
1,1,40.747991,-74.005014,799000,667,2003,10011,0.60378307,5022.0
8,4,40.7444,-74.001998,8950000,6000,1900,10011,0.288854051,5022.0
2,1,40.745457,-74.000349,1450000,1000,1910,10011,0.134417652,5022.0
10,5,40.744597999999996,-74.0074,28000000,5663,2018,10011,0.6076360279999999,5022.0
7,5,40.741401,-74.0046,29000000,5444,1905,10011,0.22219118300000001,5022.0
3,9,40.744458,-74.003217,9000000,6032,1920,10011,0.380064501,5022.0
2,2,40.747811999999996,-74.005185,1200000,891,2003,10011,0.607963444,5022.0
10,5,40.736598,-73.999298,19975000,5715,2013,10011,0.11426748099999999,5022.0
1,1,40.741836,-74.00218100000001,625000,11680,1920,10011,0.077506898,5022.0
4,3,40.738997999999995,-74.000099,8950000,2653,2018,10011,0.041030143,5022.0
1,2,40.742827,-73.99793199999999,1075000,750,1901,10011,0.120309623,5022.0
3,3,40.740299,-73.997398,6500000,3541,2001,10011,0.073532307,5022.0
5,8,40.746018,-74.002825,7995000,4090,1900,10011,0.351293446,5022.0
7,4,40.7392,-74.002403,16900000,5574,2008,10011,0.038936094,5022.0
2,2,40.745201,-73.999,1850000,1320,1931,10011,0.021106381,5022.0
2,1,40.740898,-73.996902,1699000,697,2016,10011,0.058583537000000005,5022.0
1,1,40.744694,-74.00160600000001,725000,19440,1940,10011,0.247501845,5022.0
3,3,40.7453,-74.0009,2998000,1560,1910,10011,0.179370776,5022.0
2,2,40.739799,-73.9962,1945000,1380,1911,10011,0.107893844,5022.0
1,2,40.733922,-73.998092,1295000,94250,1959,10011,0.147994332,5022.0
6,6,40.744701,-74.003196,7950000,6452,1910,10011,0.378259503,5022.0
2,2,40.74462,-74.005061,3750000,1455,1900,10011,0.47024893,5022.0
0,0,40.737499,-73.9944,14900000,10360,1925,10011,0.15760238,5022.0
3,3,40.743489000000004,-74.00638599999999,4895000,1637,2006,10011,0.466554934,5022.0
3,2,40.7392,-74.002403,6300000,2234,2008,10011,0.038936094,5022.0
5,4,40.736717999999996,-73.999801,9900000,2818,2014,10011,0.073375118,5022.0
3,4,40.744499,-74.005401,2825000,3079,2009,10011,0.477656704,5022.0
1,0,40.742175,-73.997252,495000,117094,1939,10011,0.050598501,5022.0
1,0,40.743629999999996,-73.994899,699000,440,1973,10011,0.06632859599999999,5022.0
1,0,40.737938,-73.99446800000001,530000,500,1955,10011,0.12178691300000001,5022.0
1,2,40.744597999999996,-74.00589699999999,1795000,1693,2007,10011,0.51377589,5022.0
2,2,40.741325,-73.999383,1695000,1196,2002,10011,0.111035436,5022.0
3,3,40.744597999999996,-73.996101,3997000,3750,1900,10011,0.040014485,5022.0
1,1,40.737938,-73.99446800000001,700000,700,1955,10011,0.12178691300000001,5022.0
1,0,40.747811999999996,-74.005185,675000,500,2003,10011,0.607963444,5022.0
4,4,40.741401,-74.0046,9800000,3146,1905,10011,0.22219118300000001,5022.0
1,1,40.745241,-73.998731,795000,800,1931,10011,0.005318069,5022.0
2,2,40.746708,-74.002563,1995000,1384,1900,10011,0.35637222,5022.0
4,3,40.738997999999995,-74.000099,4950000,2081,2018,10011,0.041030143,5022.0
3,3,40.732698,-73.998407,5395000,2260,1900,10011,0.11862804199999999,5022.0
4,3,40.741298,-73.999496,6850000,4571,2002,10011,0.11964804400000001,5022.0
2,2,40.739526,-73.997496,1450000,138320,1930,10011,0.145786974,5022.0
2,2,40.744007,-73.9924,2750000,1242,2006,10011,0.114776688,5022.0
5,4,40.736273,-74.000019,18250000,3951,2013,10011,0.10764207699999999,5022.0
6,4,40.736499,-74.0,19850000,6574,2013,10011,0.084615253,5022.0
3,3,40.74812,-74.002549,2275000,1400,1900,10011,0.433119178,5022.0
1,0,40.747203000000006,-74.001348,510000,450,1932,10011,0.295934166,5022.0
4,3,40.74925,-74.00639,7995000,2364,2007,10011,0.759889447,5022.0
2,2,40.735611999999996,-73.995592,2195000,235875,1961,10011,0.190027718,5022.0
3,3,40.743066,-73.99391700000001,4495000,2025,2011,10011,0.062207724000000006,5022.0
5,4,40.747578999999995,-74.007302,17000000,4271,2015,10011,0.7628547529999999,5022.0
1,1,40.743629999999996,-73.994899,895000,600,1973,10011,0.06632859599999999,5022.0
4,4,40.747898,-74.003601,7490000,3000,1930,10011,0.49529983200000005,5022.0
2,3,40.742599,-73.99919799999999,2595000,1822,1910,10011,0.165365813,5022.0
6,4,40.741001000000004,-73.998802,22000000,3865,1929,10011,0.059391333,5022.0
1,1,40.743008,-73.996675,795000,600,1963,10011,0.129767891,5022.0
2,3,40.737701,-73.996002,3495000,2850,1920,10011,0.05892942599999999,5022.0
1,1,40.747299,-74.00409599999999,990000,700,1900,10011,0.5008923470000001,5022.0
2,3,40.73851,-73.993096,2750000,2221,1906,10011,0.214477726,5022.0
1,1,40.732164000000004,-73.996902,1850000,900,1952,10011,0.258421575,5022.0
1,0,40.747892,-74.00356,650000,500,1932,10011,0.492029975,5022.0
4,3,40.7411,-73.999099,6495000,2789,2018,10011,0.08376982200000001,5022.0
2,3,40.73812,-73.993256,3500000,2500,1925,10011,0.20957817,5022.0
1,1,40.731998,-73.997066,1550000,1000,1952,10011,0.253849185,5022.0
2,2,40.74462,-74.005061,1995000,1123,1900,10011,0.47024893,5022.0
2,3,40.736397,-73.996099,4500000,2200,1906,10011,0.09284834,5022.0
2,2,40.744820000000004,-74.005535,1995000,1916,1920,10011,0.51232546,5022.0
1,1,40.743489000000004,-74.00638599999999,1695000,769,2006,10011,0.466554934,5022.0
1,1,40.733312,-73.995785,1395000,168806,1923,10011,0.322764068,5022.0
1,1,40.74325,-73.99824100000001,1000000,750,1913,10011,0.17300209,5022.0
1,1,40.747811999999996,-74.005185,775000,670,2003,10011,0.607963444,5022.0
1,1,40.744414,-73.997879,715000,525,1917,10011,0.086769055,5022.0
4,5,40.736801,-73.996902,14200000,5800,1906,10011,0.047087363,5022.0
1,1,40.73675,-73.99363100000001,850000,350000,1964,10011,0.243813155,5022.0
1,0,40.735692,-73.996409,499000,550,1952,10011,0.162635533,5022.0
1,0,40.735799,-73.99489799999999,599000,151500,1960,10011,0.20632420399999998,5022.0
4,4,40.744597999999996,-74.0074,12500000,3383,2018,10011,0.6076360279999999,5022.0
1,1,40.745948999999996,-74.000747,865000,623,1900,10011,0.182420392,5022.0
5,4,40.744597999999996,-74.0074,14500000,3114,2018,10011,0.6076360279999999,5022.0
1,1,40.741401,-74.001701,999000,653,2008,10011,0.018496003,5022.0
2,3,40.741401,-74.001701,3450000,1500,2008,10011,0.018496003,5022.0
2,1,40.741782,-73.998188,1080000,893,1939,10011,0.053160473,5022.0
3,2,40.744899,-74.005798,5650000,2353,2008,10011,0.533207125,5022.0
5,4,40.744597999999996,-74.0074,9000000,2904,2018,10011,0.6076360279999999,5022.0
4,3,40.741453,-73.995727,4625000,2313,2008,10011,0.125180126,5022.0
8,0,40.7402,-73.9999,7350000,6250,1901,10011,0.149816967,5022.0
1,1,40.746014,-74.000902,999000,750,1910,10011,0.197295993,5022.0
1,2,40.73675,-73.99363100000001,1150000,900,1964,10011,0.243813155,5022.0
1,1,40.741483,-73.997967,749000,550,1962,10011,0.031329242,5022.0
4,3,40.7476,-74.0074,16995000,3860,2015,10011,0.771415548,5022.0
2,2,40.748877,-74.005882,1895000,1234,2006,10011,0.715940198,5022.0
1,1,40.7412,-74.00037900000001,985000,525,1989,10011,0.07814431,5022.0
2,2,40.739057,-73.999111,1985000,371863,1963,10011,0.058035519,5022.0
2,3,40.742599,-73.99919799999999,3895000,1822,1910,10011,0.165365813,5022.0
2,2,40.747847,-74.00285799999999,2195000,296532,1932,10011,0.44040691200000004,5022.0
2,1,40.743053,-73.994658,1595000,791,2008,10011,0.124129961,5022.0
5,4,40.7486,-74.00389799999999,21000000,3854,2018,10011,0.558151353,5022.0
1,0,40.747811999999996,-74.005185,645000,500,2003,10011,0.607963444,5022.0
4,3,40.746176,-74.007633,7900000,2650,2007,10011,0.7419042859999999,5022.0
2,2,40.742599,-73.99919799999999,3250000,1653,1910,10011,0.165365813,5022.0
5,4,40.7476,-74.0074,17000000,4271,2015,10011,0.771415548,5022.0
1,1,40.741699,-73.998199,899000,767,1939,10011,0.054887692,5022.0
4,3,40.7476,-74.0074,11950000,3860,2015,10011,0.771415548,5022.0
4,3,40.737562,-73.9946,6850000,2270,2015,10011,0.14113202800000002,5022.0
1,1,40.73675,-73.99363100000001,849000,750,1964,10011,0.243813155,5022.0
4,3,40.752748,-73.98348399999999,16300000,4078,2019,10018,0.139470537,5264.0
1,2,40.752813,-73.985549,1600000,922,2004,10018,0.077347308,5264.0
3,3,40.752748,-73.98348399999999,5440000,1882,2019,10018,0.139470537,5264.0
1,1,40.752748,-73.98348399999999,2500000,1067,2019,10018,0.139470537,5264.0
1,1,40.752390000000005,-73.983621,895000,850,1906,10018,0.155805971,5264.0
2,2,40.7541,-73.993301,1795000,1426,1928,10018,0.11648277800000001,5264.0
1,1,40.75407,-73.994515,975000,900,1936,10018,0.155031291,5264.0
3,3,40.755599,-73.993149,3575000,3800,1925,10018,0.182121495,5264.0
2,2,40.754076,-73.994294,2750000,2500,1926,10018,0.143472177,5264.0
4,3,40.752201,-73.983299,16300000,4078,2017,10018,0.189785175,5264.0
1,2,40.754076,-73.994294,1450000,1400,1926,10018,0.143472177,5264.0
3,3,40.752201,-73.983299,6715000,2068,2017,10018,0.189785175,5264.0
3,2,40.750098,-73.98380999999999,3500000,1637,2010,10018,0.269942643,5264.0
3,2,40.750098,-73.98380999999999,2550000,1168,2010,10018,0.269942643,5264.0
3,2,40.752201,-73.983299,5440000,1882,2017,10018,0.189785175,5264.0
1,1,40.750098,-73.98380999999999,1949000,982,2010,10018,0.269942643,5264.0
2,2,40.750098,-73.98380999999999,3160000,1437,2010,10018,0.269942643,5264.0
1,1,40.752813,-73.985549,840000,534,2004,10018,0.077347308,5264.0
1,0,40.752813,-73.985549,850000,545,2004,10018,0.077347308,5264.0
1,0,40.752813,-73.985549,975000,526,2004,10018,0.077347308,5264.0
6,4,40.765503,-73.979,53000000,6240,2013,10019,0.06609553900000001,2675.0
8,5,40.764305,-73.989535,10995000,7000,1910,10019,0.341658898,2675.0
1,0,40.764271,-73.977441,249000,575,1962,10019,0.004979513,2675.0
10,4,40.765097999999995,-73.9775,57000000,7130,2016,10019,0.059068195999999996,2675.0
2,2,40.764271,-73.977441,595000,1200,1962,10019,0.004979513,2675.0
4,3,40.765503,-73.979,25000000,4116,2013,10019,0.06609553900000001,2675.0
5,5,40.764241,-73.979743,7999000,3750,1987,10019,0.07946583,2675.0
1,1,40.764271,-73.977441,399000,950,1962,10019,0.004979513,2675.0
6,5,40.765503,-73.979,28500000,5129,2013,10019,0.06609553900000001,2675.0
4,2,40.765249,-73.976039,39500000,6829,1931,10019,0.10119014900000001,2675.0
2,3,40.764641999999995,-73.98486199999999,3500000,1650,2019,10019,0.19916306600000003,2675.0
2,1,40.764271,-73.977441,419000,950,1962,10019,0.004979513,2675.0
5,4,40.7616,-73.978401,46505000,6617,2018,10019,0.195769848,2675.0
6,4,40.7672,-73.98069699999999,15980000,4500,1937,10019,0.066845654,2675.0
6,5,40.761689000000004,-73.98041500000001,13500000,5153,1987,10019,0.133027163,2675.0
2,2,40.766201,-73.978599,1945000,1350,1930,10019,0.116324394,2675.0
2,2,40.764271,-73.977441,699000,1250,1962,10019,0.004979513,2675.0
3,3,40.764271,-73.977441,1250000,1800,1962,10019,0.004979513,2675.0
5,5,40.762001,-73.980903,13250000,4373,2016,10019,0.110222738,2675.0
1,0,40.765428,-73.976894,499000,340,1930,10019,0.08834342699999999,2675.0
6,5,40.768198999999996,-73.982299,18750000,4050,2004,10019,0.059863664000000004,2675.0
2,2,40.762202,-73.976748,1650000,1069,1924,10019,0.153594776,2675.0
2,2,40.763509,-73.979658,999000,1200,1923,10019,0.114028083,2675.0
7,6,40.765409000000005,-73.982228,23000000,8000,2002,10019,0.126606312,2675.0
3,2,40.764641999999995,-73.98486199999999,2495000,1345,2019,10019,0.19916306600000003,2675.0
4,3,40.765097999999995,-73.9775,30000000,3873,2016,10019,0.059068195999999996,2675.0
4,3,40.765097999999995,-73.9775,27500000,4492,2016,10019,0.059068195999999996,2675.0
5,4,40.764499,-73.974502,15000000,4283,1907,10019,0.025615317999999998,2675.0
1,0,40.764271,-73.977441,259000,575,1962,10019,0.004979513,2675.0
2,2,40.765097999999995,-73.989501,1500000,1189,1950,10019,0.399110959,2675.0
2,2,40.776754,-73.975762,2595000,1200,1950,10019,0.040220686,2675.0
4,4,40.766399,-73.991096,6750000,2676,2007,10019,0.596520312,2675.0
1,0,40.764271,-73.977441,310000,418114,1962,10019,0.004979513,2675.0
4,3,40.765097999999995,-73.9775,28750000,4492,2016,10019,0.059068195999999996,2675.0
8,6,40.765701,-73.977096,11995000,5000,1927,10019,0.11665956,2675.0
1,1,40.764271,-73.977441,356000,500,1962,10019,0.004979513,2675.0
1,1,40.764271,-73.977441,450000,950,1962,10019,0.004979513,2675.0
4,3,40.765097999999995,-73.9775,26500000,4183,2016,10019,0.059068195999999996,2675.0
2,3,40.761772,-73.983289,1600000,1493,1927,10019,0.061254521,2675.0
0,0,40.764915,-73.975126,2595000,1000,1920,10019,0.078775669,2675.0
6,3,40.768198999999996,-73.982299,25750000,3500,2004,10019,0.059863664000000004,2675.0
3,2,40.764719,-73.979289,2795000,1618,1986,10019,0.08983934199999999,2675.0
2,2,40.7716,-73.98939399999999,2270000,1273,2007,10019,0.6266349210000001,2675.0
4,3,40.768398,-73.986198,2475000,1667,1900,10019,0.298312996,2675.0
1,1,40.764641999999995,-73.98486199999999,1595000,867,2019,10019,0.19916306600000003,2675.0
4,4,40.764301,-73.990196,8245000,3455,1930,10019,0.387286688,2675.0
3,3,40.765762,-73.97722900000001,3995000,2000,1950,10019,0.12377354300000001,2675.0
1,1,40.764271,-73.977441,550000,900,1962,10019,0.004979513,2675.0
3,2,40.763246,-73.976141,3550000,1489,2008,10019,0.124023038,2675.0
3,3,40.765503,-73.979,23000000,3228,2013,10019,0.06609553900000001,2675.0
3,2,40.765409000000005,-73.982228,3500000,1477,2002,10019,0.126606312,2675.0
1,1,40.765932,-73.985614,759000,800,1925,10019,0.20209153,2675.0
1,1,40.762816,-73.977272,950000,411,1963,10019,0.07244626700000001,2675.0
4,4,40.765731,-73.976737,6450000,2828,1927,10019,0.12421768400000001,2675.0
1,1,40.764271,-73.977441,459000,650,1962,10019,0.004979513,2675.0
2,1,40.761772,-73.983289,649000,762,1927,10019,0.061254521,2675.0
4,3,40.764499,-73.974502,22500000,3500,1907,10019,0.025615317999999998,2675.0
3,3,40.7667,-73.97979699999999,3400000,2000,1963,10019,0.102137959,2675.0
3,2,40.768198999999996,-73.982299,5500000,1433,2004,10019,0.059863664000000004,2675.0
3,3,40.765503,-73.979,18400000,3228,2013,10019,0.06609553900000001,2675.0
2,3,40.765718,-73.98773,3950000,1830,2019,10019,0.36918487299999997,2675.0
1,1,40.764271,-73.977441,389000,900,1962,10019,0.004979513,2675.0
2,2,40.760188,-73.984362,1595000,1329,2005,10019,0.046539434000000005,2675.0
2,2,40.766014,-73.988427,1890000,1150,2009,10019,0.429385949,2675.0
1,1,40.7677,-73.984298,995000,850,1940,10019,0.129978233,2675.0
4,3,40.765097999999995,-73.9775,20250000,4492,2016,10019,0.059068195999999996,2675.0
1,1,40.764641999999995,-73.98486199999999,1230000,667,2019,10019,0.19916306600000003,2675.0
2,2,40.764641999999995,-73.98486199999999,1995000,1036,2019,10019,0.19916306600000003,2675.0
2,2,40.764719,-73.979289,4600000,1490,1986,10019,0.08983934199999999,2675.0
1,0,40.761299,-73.98269599999999,525000,400,1927,10019,0.056505748,2675.0
4,3,40.7616,-73.978401,19025000,3889,2018,10019,0.195769848,2675.0
1,1,40.76571,-73.97779799999999,649000,35329,1912,10019,0.130805922,2675.0
3,2,40.764499,-73.974502,15000000,2418,1907,10019,0.025615317999999998,2675.0
4,3,40.764499,-73.974502,14900000,2656,1907,10019,0.025615317999999998,2675.0
4,3,40.765503,-73.979,10950000,2416,2013,10019,0.06609553900000001,2675.0
2,2,40.76362,-73.98595999999999,1995000,1020,2005,10019,0.092410754,2675.0
3,3,40.764499,-73.974502,10900000,2656,1907,10019,0.025615317999999998,2675.0
1,1,40.765159000000004,-73.97772900000001,799000,700,1923,10019,0.076272198,2675.0
1,1,40.765836,-73.977376,725000,98493,1941,10019,0.133422072,2675.0
1,1,40.764271,-73.977441,459000,900,1962,10019,0.004979513,2675.0
1,1,40.764271,-73.977441,427000,418114,1962,10019,0.004979513,2675.0
4,4,40.765201,-73.982299,6495000,2954,2002,10019,0.132226811,2675.0
4,4,40.7716,-73.98939399999999,4850000,3300,2007,10019,0.6266349210000001,2675.0
3,2,40.764198,-73.97979699999999,3000000,1519,1987,10019,0.074648297,2675.0
2,1,40.767247,-73.980687,2500000,700,1937,10019,0.063709982,2675.0
2,2,40.767084999999994,-73.98303299999999,2195000,1236,1987,10019,0.0174884,2675.0
4,4,40.765503,-73.979,17500000,3466,2013,10019,0.06609553900000001,2675.0
1,1,40.763835,-73.98163000000001,690000,660,1903,10019,0.055598358,2675.0
2,2,40.7716,-73.98939399999999,2200000,1273,2007,10019,0.6266349210000001,2675.0
2,3,40.765701,-73.987602,2750000,1333,2019,10019,0.361971876,2675.0
2,2,40.765949,-73.977609,2700000,1450,1925,10019,0.150007689,2675.0
1,1,40.765399,-73.978302,1495000,825,1930,10019,0.12598520400000002,2675.0
2,2,40.764435,-73.97567,2099000,1257,1969,10019,0.098741494,2675.0
4,3,40.768198999999996,-73.982299,17250000,3050,2004,10019,0.059863664000000004,2675.0
1,0,40.766055,-73.977935,450000,307549,1940,10019,0.16082917,2675.0
1,1,40.761901,-73.975842,695000,900,1936,10019,0.166438458,2675.0
4,5,40.766799,-73.984199,9000000,3417,1978,10019,0.06688503,2675.0
3,2,40.761945000000004,-73.976957,2495000,72845,1939,10019,0.171857674,2675.0
3,4,40.7672,-73.985099,5650000,2700,1929,10019,0.151129279,2675.0
1,1,40.761901,-73.975842,575000,200000,1936,10019,0.166438458,2675.0
1,1,40.764271,-73.977441,499000,950,1962,10019,0.004979513,2675.0
2,2,40.760188,-73.984362,1475000,1144,2005,10019,0.046539434000000005,2675.0
2,2,40.764655,-73.99425600000001,1895888,1157,2015,10019,0.69735485,2675.0
5,4,40.761689000000004,-73.98041500000001,7950000,3726,1987,10019,0.133027163,2675.0
5,4,40.7616,-73.978401,16705000,3765,2018,10019,0.195769848,2675.0
3,2,40.765503,-73.979,7900000,2009,2013,10019,0.06609553900000001,2675.0
4,3,40.7616,-73.978401,7160000,2691,2018,10019,0.195769848,2675.0
2,1,40.766715000000005,-73.979825,1299000,1100,1963,10019,0.103394545,2675.0
4,3,40.765428,-73.976894,8400000,1932,1930,10019,0.08834342699999999,2675.0
2,2,40.766965,-73.980013,2895000,1200,1968,10019,0.127505515,2675.0
2,1,40.765503,-73.979,5050000,1406,2013,10019,0.06609553900000001,2675.0
3,3,40.768783,-73.986266,3795000,2615,1910,10019,0.329290725,2675.0
1,0,40.761772,-73.983289,525000,300,1927,10019,0.061254521,2675.0
4,3,40.7616,-73.978401,9675000,3112,2018,10019,0.195769848,2675.0
2,2,40.768198999999996,-73.982299,8500000,1830,2004,10019,0.059863664000000004,2675.0
1,2,40.767159,-73.980479,2499000,1700,1908,10019,0.083294169,2675.0
1,1,40.765161,-73.98478399999999,595000,800,1980,10019,0.18727707899999999,2675.0
3,2,40.772205,-73.991479,3500000,1490,2019,10019,0.7775144820000001,2675.0
2,1,40.766965,-73.980013,3150000,1200,1968,10019,0.127505515,2675.0
2,2,40.7644,-73.99389599999999,1750000,1240,2015,10019,0.65742559,2675.0
3,3,40.761689000000004,-73.98041500000001,3950000,2118,1987,10019,0.133027163,2675.0
3,3,40.761689000000004,-73.98041500000001,4650000,2121,2016,10019,0.133027163,2675.0
3,3,40.768198999999996,-73.982299,18750000,3491,2004,10019,0.059863664000000004,2675.0
1,1,40.762848,-73.988998,850000,675,1989,10019,0.213690307,2675.0
1,1,40.764271,-73.977441,450000,950,1962,10019,0.004979513,2675.0
1,1,40.767078999999995,-73.986733,549000,450,1901,10019,0.282470213,2675.0
2,2,40.765409000000005,-73.982228,3200000,1412,2002,10019,0.126606312,2675.0
1,1,40.764641999999995,-73.98486199999999,1575000,806,2019,10019,0.19916306600000003,2675.0
2,2,40.766799,-73.9897,1495000,981,2008,10019,0.529921923,2675.0
1,1,40.761772,-73.983289,698000,600,1927,10019,0.061254521,2675.0
1,0,40.764499,-73.974502,1400000,695,1907,10019,0.025615317999999998,2675.0
2,2,40.765547,-73.976652,2295000,967,1918,10019,0.107009185,2675.0
3,3,40.768198999999996,-73.982299,8750000,1836,2004,10019,0.059863664000000004,2675.0
4,3,40.7616,-73.978401,13820000,3296,2018,10019,0.195769848,2675.0
1,0,40.767949,-73.98662,519000,500,1957,10019,0.301817307,2675.0
1,1,40.7645,-73.9744,1700000,698,1907,10019,0.018193871,2675.0
2,2,40.767962,-73.984573,1650000,1000,1982,10019,0.167147844,2675.0
1,1,40.760546000000005,-73.976495,5250000,1297,2014,10019,0.032467419,2675.0
3,3,40.764459,-73.976348,2448000,1437,1969,10019,0.04223924,2675.0
1,1,40.764641999999995,-73.98486199999999,1550000,806,2019,10019,0.19916306600000003,2675.0
5,4,40.772112,-73.991613,6500000,2534,2019,10019,0.790647256,2675.0
3,3,40.765409000000005,-73.982228,3495000,1623,2002,10019,0.126606312,2675.0
3,2,40.7658,-73.9892,2750000,1489,2008,10019,0.44529257,2675.0
2,3,40.764625,-73.984883,2000000,1039,1979,10019,0.196917412,2675.0
2,2,40.766174,-73.978516,4995000,1388,1930,10019,0.120771011,2675.0
1,0,40.768533000000005,-73.985672,449000,400,1957,10019,0.275463843,2675.0
2,2,40.764943,-73.977149,1375000,1161,1926,10019,0.032456213,2675.0
3,2,40.762901,-73.988502,2398000,1208,1988,10019,0.185203531,2675.0
1,1,40.766677,-73.979737,945000,650,1963,10019,0.100663125,2675.0
2,2,40.762848,-73.988998,2395000,1407,1989,10019,0.213690307,2675.0
1,0,40.764655,-73.99425600000001,850000,533,2015,10019,0.69735485,2675.0
3,2,40.764719,-73.979289,2900000,1463,1986,10019,0.08983934199999999,2675.0
2,1,40.764499,-73.974502,3300000,1155,1907,10019,0.025615317999999998,2675.0
3,2,40.764499,-73.974502,10950000,2520,1907,10019,0.025615317999999998,2675.0
1,1,40.767101000000004,-73.986801,549000,600,1901,10019,0.28847362,2675.0
3,3,40.7644,-73.99389599999999,2600000,1736,2015,10019,0.65742559,2675.0
