Neighborhood,bath,bed,latitude,logitude,price,size,year built,zipcode
Midtown,4.0,3.0,40.764719,-73.979289,5700000.0,2092,1986,10019.0
Midtown,3.0,2.0,40.7616,-73.978401,7055000.0,2462,2018,10019.0
Midtown,3.0,3.0,40.761689,-73.98041500000002,4280000.0,1810,1987,10019.0
Midtown,3.0,3.0,40.764459,-73.976348,2448000.0,1437,1969,10019.0
Midtown,2.0,2.0,40.7658,-73.979301,2345000.0,1650,1909,10019.0
Midtown,3.0,2.0,40.763198,-73.976097,4900000.0,1548,2008,10019.0
Midtown,2.0,1.0,40.759848,-73.987439,1365000.0,999,2007,10036.0
Midtown,2.0,2.0,40.76054600000001,-73.976495,6450000.0,1625,2014,10019.0
Midtown,3.0,2.0,40.764499,-73.974502,10950000.0,2520,1907,10019.0
Midtown,3.0,2.0,40.765503,-73.979,7500000.0,2009,2013,10019.0
Midtown,4.0,3.0,40.7649,-73.977203,2995000.0,2200,1926,10019.0
Midtown,4.0,3.0,40.761713,-73.969755,3350000.0,2050,1975,10022.0
Midtown,3.0,2.0,40.760681,-73.976073,5000000.0,2248,1982,10019.0
Midtown,2.0,1.0,40.764499,-73.974502,3300000.0,1155,1907,10019.0
Midtown,2.5,1.0,40.762298,-73.973899,3100000.0,1510,1983,10022.0
Midtown,2.0,2.0,40.76054600000001,-73.976495,6600000.0,1625,2014,10019.0
Midtown,3.0,2.0,40.76054600000001,-73.976495,6300000.0,1843,2014,10019.0
Midtown,2.0,2.0,40.766174,-73.978516,2250000.0,1192,1930,10019.0
Midtown,2.0,1.0,40.766677,-73.979737,3500000.0,1050,1963,10019.0
Midtown,1.0,2.0,40.762816,-73.977272,1295000.0,776,1963,10019.0
Midtown,2.5,2.0,40.762895,-73.970355,4800000.0,2001,1959,10022.0
Midtown,2.0,1.0,40.764719,-73.979289,1375000.0,782,1986,10019.0
Midtown,3.0,2.0,40.761434,-73.969949,3275000.0,1741,1975,10022.0
Midtown,3.0,2.0,40.7672,-73.980499,2325000.0,,1908,10019.0
Midtown,2.0,2.0,40.761772,-73.983289,1595000.0,1100,1927,10019.0
Midtown,2.0,2.0,40.765806,-73.97898599999998,2295000.0,1650,1909,10019.0
Midtown,2.0,2.0,40.765587,-73.977547,2650000.0,1382,1950,10019.0
Midtown,4.0,4.0,40.762298,-73.970802,5380000.0,3100,1916,10022.0
Midtown,2.0,2.0,40.762253,-73.970772,3495000.0,1600,1916,10022.0
Midtown,3.0,2.0,40.7592,-73.976083,3295000.0,1800,1973,10022.0
Midtown,2.0,2.0,40.761689,-73.98041500000002,2295000.0,1124,1987,10019.0
Midtown,1.5,1.0,40.759848,-73.987439,1100000.0,890,2007,10036.0
Midtown,2.0,1.0,40.7592,-73.976083,2550000.0,1268,1973,10022.0
Midtown,1.0,2.0,40.761772,-73.983289,1180000.0,855,1927,10019.0
Midtown,2.5,2.0,40.765428,-73.976894,3700000.0,1431,1930,10019.0
Midtown,3.0,2.0,40.7616,-73.978401,6420000.0,2045,2018,10019.0
Midtown,2.0,1.0,40.764459,-73.976348,1250000.0,950,1969,10019.0
Midtown,1.0,0.0,40.760799,-73.970298,525000.0,,1927,10022.0
Midtown,2.0,2.0,40.762733,-73.970731,2495000.0,375239,1929,10022.0
Midtown,2.0,1.0,40.766174,-73.978516,875000.0,725,1930,10019.0
Midtown,1.0,1.0,40.761299,-73.98269599999998,739000.0,668,1927,10019.0
Midtown,1.5,1.0,40.766174,-73.978516,1990000.0,1365,1930,10019.0
Midtown,1.0,1.0,40.760681,-73.976073,925000.0,634,1982,10019.0
Midtown,3.0,2.0,40.758499,-73.97219799999998,4375000.0,1638,2017,10022.0
Midtown,1.0,1.0,40.766174,-73.978516,1300000.0,950,1930,10019.0
Midtown,2.0,2.0,40.76107800000001,-73.970226,1750000.0,,1957,10022.0
Midtown,2.0,1.0,40.760525,-73.972787,1850000.0,1074,2003,10022.0
Midtown,2.0,2.0,40.761641,-73.97012,1850000.0,212505,1926,10022.0
Midtown,2.0,2.0,40.760799,-73.970298,1250000.0,1300,1927,10022.0
Midtown,2.0,2.0,40.76299,-73.969937,3729000.0,1554,1927,10022.0
Midtown,1.0,1.0,40.761772,-73.983289,675000.0,550,1927,10019.0
Midtown,2.0,1.0,40.765503,-73.979,3600000.0,1021,2013,10019.0
Midtown,1.0,1.0,40.760188,-73.984362,1350000.0,889,2005,10019.0
Midtown,1.0,1.0,40.756301,-73.982299,1288950.0,661,2009,10036.0
Midtown,2.0,1.0,40.760681,-73.976073,1495000.0,1225,1982,10019.0
Midtown,1.0,1.0,40.760525,-73.972787,1395000.0,528,2006,10022.0
Midtown,1.0,1.0,40.761772,-73.983289,635000.0,450,1927,10019.0
Midtown,1.0,1.0,40.766174,-73.978516,895000.0,800,1930,10019.0
Midtown,1.0,0.0,40.765428,-73.976894,599050.0,336,1930,10019.0
Midtown,3.0,2.0,40.765428,-73.976894,2350000.0,1235,1930,10019.0
Midtown,1.0,1.0,40.764459,-73.976348,1099000.0,754,1969,10019.0
Midtown,2.0,2.0,40.762816,-73.977272,1699800.0,1200,1963,10019.0
Midtown,2.0,2.0,40.762253,-73.970772,1699000.0,111310,1916,10022.0
Midtown,3.0,2.0,40.761641,-73.97012,2950000.0,212505,1926,10022.0
Midtown,2.0,1.0,40.761713,-73.969755,1850000.0,1423,1975,10022.0
Midtown,5.0,3.0,40.762298,-73.969802,7995000.0,,1922,10022.0
Midtown,2.0,2.0,40.765949,-73.977609,2750000.0,,1925,10019.0
Midtown,2.0,1.0,40.762999,-73.981277,1100000.0,900,1968,10019.0
Midtown,2.0,2.0,40.761689,-73.98041500000002,2400000.0,1124,1987,10019.0
Midtown,2.0,2.0,40.762733,-73.970731,2395000.0,1700,1929,10022.0
Midtown,2.0,1.0,40.765503,-73.979,3595000.0,1037,2013,10019.0
Midtown,1.0,1.0,40.764499,-73.974502,2000000.0,782,1907,10019.0
Midtown,2.0,2.0,40.761713,-73.969755,2095000.0,1423,1975,10022.0
Midtown,2.0,1.0,40.756706,-73.977099,1465000.0,848,2005,10036.0
Midtown,2.0,2.0,40.761713,-73.969755,2250000.0,1333,1975,10022.0
Midtown,2.0,2.0,40.761641,-73.97012,2800000.0,212505,1926,10022.0
Midtown,2.0,2.0,40.761713,-73.969755,1895000.0,1208,1975,10022.0
Midtown,2.0,1.0,40.766174,-73.978516,1225000.0,830,1930,10019.0
Midtown,1.0,1.0,40.759335,-73.97074,875000.0,800,1951,10022.0
Midtown,2.0,2.0,40.761641,-73.97012,1700000.0,1250,1926,10022.0
Midtown,2.0,2.0,40.766201,-73.978599,3888000.0,1350,1930,10019.0
Midtown,1.0,1.0,40.761772,-73.983289,650000.0,500,1927,10019.0
Midtown,2.0,1.0,40.764499,-73.974502,3595000.0,1155,1907,10019.0
Midtown,2.0,1.0,40.759848,-73.987439,1790000.0,1001,2007,10036.0
Midtown,2.0,1.0,40.758499,-73.97219799999998,2765000.0,1375,2017,10022.0
Midtown,1.0,0.0,40.757541,-73.979315,830000.0,591,2005,10036.0
Midtown,1.0,1.0,40.764459,-73.976348,1230000.0,846,1969,10019.0
Midtown,2.0,1.0,40.759848,-73.987439,1340000.0,988,2007,10036.0
Midtown,1.5,1.0,40.759848,-73.987439,1625000.0,998,2007,10036.0
Midtown,2.0,2.0,40.761641,-73.97012,1495000.0,212505,1926,10022.0
Midtown,2.0,1.0,40.764198,-73.97979699999998,1595000.0,916,1987,10019.0
Midtown,1.0,1.0,40.762999,-73.981277,899000.0,800,1968,10019.0
Midtown,2.0,1.0,40.762298,-73.973899,2900000.0,1115,1983,10022.0
Midtown,2.5,2.0,40.764198,-73.97979699999998,2195000.0,1200,1987,10019.0
Midtown,2.0,1.0,40.760681,-73.976073,1195000.0,980,1982,10019.0
Midtown,1.0,1.0,40.761772,-73.983289,675000.0,600,1927,10019.0
Midtown,1.0,0.0,40.764459,-73.976348,685000.0,462,1969,10019.0
Midtown,2.0,1.0,40.759848,-73.987439,1695000.0,988,2007,10036.0
Midtown,2.0,1.0,40.759848,-73.987439,1450000.0,999,2007,10036.0
Midtown,2.0,2.0,40.756301,-73.982299,2198000.0,1141,2009,10036.0
Midtown,2.0,1.0,40.761689,-73.98041500000002,1769000.0,904,1987,10019.0
Midtown,3.0,2.0,40.763246,-73.976141,2750000.0,1489,2008,10019.0
Midtown,1.0,1.0,40.764499,-73.974502,2195000.0,782,1907,10019.0
Midtown,1.0,1.0,40.760799,-73.970298,550000.0,500,1927,10022.0
Midtown,2.0,1.0,40.762298,-73.973899,2995000.0,1138,1983,10022.0
Midtown,2.0,1.0,40.764198,-73.97979699999998,1495000.0,865,1987,10019.0
Midtown,2.0,1.0,40.758499,-73.97219799999998,2450000.0,1140,2017,10022.0
Midtown,2.0,1.0,40.758499,-73.97219799999998,3750000.0,1375,2017,10022.0
Midtown,1.0,1.0,40.764499,-73.976196,1150000.0,846,1969,10019.0
Midtown,1.5,1.0,40.761641,-73.97012,1100000.0,850,1925,10022.0
Midtown,1.5,1.0,40.765547,-73.976652,3000000.0,962,1918,10019.0
Midtown,1.5,1.0,40.762298,-73.973899,1650000.0,1052,1983,10022.0
Midtown,1.0,1.0,40.762816,-73.977272,1100000.0,694,1963,10019.0
Midtown,1.0,0.0,40.7645,-73.9744,1650000.0,580,1907,10019.0
Midtown,2.0,1.0,40.762298,-73.973899,2250000.0,1127,1983,10022.0
Midtown,1.0,0.0,40.765428,-73.976894,675000.0,406,1930,10019.0
Midtown,1.0,1.0,40.765941,-73.980289,825000.0,800,1885,10019.0
Midtown,1.0,1.0,40.765941,-73.980289,735000.0,167076,1885,10019.0
Midtown,1.0,1.0,40.761772,-73.983289,769000.0,550,1927,10019.0
Midtown,2.0,1.0,40.759848,-73.987439,1395000.0,999,2007,10036.0
Midtown,1.0,1.0,40.761772,-73.983289,749999.0,511,1927,10019.0
Midtown,2.0,1.0,40.76054600000001,-73.976495,3650000.0,1194,2014,10019.0
Midtown,1.0,1.0,40.762816,-73.977272,935000.0,800,1963,10019.0
Midtown,1.0,1.0,40.757541,-73.979315,1395000.0,805,2005,10036.0
Midtown,2.0,1.0,40.765428,-73.976894,1250000.0,928,1930,10019.0
Midtown,1.0,0.0,40.761713,-73.969755,840000.0,513,1975,10022.0
Midtown,1.0,0.0,40.764198,-73.97979699999998,795000.0,472,1987,10019.0
Midtown,1.0,0.0,40.766055,-73.977935,649000.0,,1940,10019.0
Midtown,1.0,0.0,40.764943,-73.977149,795000.0,601,1926,10019.0
Midtown,2.0,1.0,40.764198,-73.97979699999998,1399000.0,725,1987,10019.0
Midtown,1.0,1.0,40.766677,-73.979737,1150000.0,675,1963,10019.0
Midtown,2.0,1.0,40.760681,-73.976073,1695000.0,973,1982,10019.0
Midtown,1.0,1.0,40.76054600000001,-73.976495,3399999.0,1200,2014,10019.0
Midtown,1.0,0.0,40.761641,-73.97012,925000.0,212505,1926,10022.0
Midtown,1.0,1.0,40.760525,-73.972787,1595000.0,940,2003,10022.0
Midtown,1.0,1.0,40.7645,-73.9744,1350000.0,529,1907,10019.0
Midtown,2.0,1.0,40.765547,-73.976652,2800000.0,808,1918,10019.0
Midtown,1.0,0.0,40.764198,-73.97979699999998,795000.0,475,1987,10019.0
Midtown,1.0,0.0,40.762894,-73.985001,599000.0,580,1960,10022.0
Midtown,1.0,0.0,40.762894,-73.985001,529000.0,560,1960,10022.0
Midtown,2.0,1.0,40.762298,-73.973899,1900000.0,1127,1983,10022.0
Midtown,1.0,0.0,40.7592,-73.976083,1875000.0,674,1976,10022.0
Midtown,1.0,1.0,40.760799,-73.970298,925000.0,,1927,10022.0
Midtown,1.0,0.0,40.764241,-73.979743,849000.0,530,1987,10019.0
Midtown,1.0,0.0,40.765428,-73.976894,750000.0,500,1930,10019.0
Midtown,1.0,0.0,40.7645,-73.9744,1495000.0,531,1907,10019.0
Midtown,1.0,0.0,40.765428,-73.976894,680000.0,336,1930,10019.0
Midtown,1.0,0.0,40.766174,-73.978516,825000.0,400,1930,10019.0
Midtown,1.0,0.0,40.762816,-73.977272,795000.0,476,1963,10019.0
Midtown,1.0,0.0,40.765428,-73.976894,660000.0,400,1930,10019.0
Midtown,2.0,1.0,40.761699,-73.97039699999998,1565000.0,,1926,10022.0
Midtown,1.0,0.0,40.765428,-73.976894,880000.0,556,1930,10019.0
Hells-Kitchen,10.5,10.0,40.762001,-73.999801,85000000.0,15000,2007,10036.0
Hells-Kitchen,1.0,2.0,40.763404,-73.992049,569000.0,700,1901,10036.0
Hells-Kitchen,1.0,1.0,40.766681,-73.985238,260000.0,600,,10019.0
Hells-Kitchen,8.0,5.0,40.764305,-73.989535,10995000.0,7000,1910,10019.0
Hells-Kitchen,1.0,1.0,40.762244,-73.990504,404480.0,,1900,10036.0
Hells-Kitchen,1.0,1.0,40.76483,-73.98755799999998,378000.0,600,1920,10019.0
Hells-Kitchen,2.0,3.0,40.760252,-73.992335,995000.0,1100,1920,10036.0
Hells-Kitchen,1.0,1.0,40.761798,-73.989303,350000.0,,1920,10036.0
Hells-Kitchen,6.5,4.0,40.770166,-73.98867,32000000.0,5211,,10001.0
Hells-Kitchen,10.0,10.0,40.761781,-73.999647,50000000.0,12500,2007,10036.0
Hells-Kitchen,1.0,2.0,40.761362,-73.999224,1000000.0,800,2007,10036.0
Hells-Kitchen,1.0,1.0,40.767898,-73.989997,425000.0,,1920,10019.0
Hells-Kitchen,1.0,0.0,40.766649,-73.985162,259000.0,575,,10019.0
Hells-Kitchen,1.0,1.0,40.759931,-73.98963,499000.0,,1924,10036.0
Hells-Kitchen,1.0,1.0,40.762298,-73.993103,479000.0,,1920,10036.0
Hells-Kitchen,2.0,3.0,40.764642,-73.98486199999998,3500000.0,1650,2019,10019.0
Hells-Kitchen,2.0,3.0,40.759899,-73.98960100000002,1073000.0,,1924,10036.0
Hells-Kitchen,1.0,0.0,40.766859,-73.9886,364000.0,,1920,10019.0
Hells-Kitchen,2.0,2.0,40.765098,-73.989501,1500000.0,1189,1950,10019.0
Hells-Kitchen,2.0,3.0,40.764642,-73.98486199999998,1850000.0,1039,2019,10019.0
Hells-Kitchen,1.0,0.0,40.768982,-73.987525,340000.0,350,1930,10019.0
Hells-Kitchen,2.0,2.0,40.762401,-73.988899,2600000.0,1150,1910,10019.0
Hells-Kitchen,1.0,2.0,40.760252,-73.992335,650000.0,700,1920,10036.0
Hells-Kitchen,4.0,4.0,40.766399,-73.991096,6750000.0,2676,2007,10019.0
Hells-Kitchen,1.0,2.0,40.761045,-73.991505,750000.0,700,1910,10036.0
Hells-Kitchen,2.5,3.0,40.7607,-73.9887,3325000.0,1840,2016,10036.0
Hells-Kitchen,1.0,1.0,40.757874,-73.99226999999998,1085000.0,690,2007,10036.0
Hells-Kitchen,1.0,1.0,40.765932,-73.985614,759000.0,800,1925,10019.0
Hells-Kitchen,1.0,1.0,40.763386,-73.991236,550000.0,,1910,10019.0
Hells-Kitchen,1.0,1.0,40.762001,-73.999801,785000.0,,2007,10036.0
Hells-Kitchen,1.0,0.0,40.758201,-73.990798,465000.0,450,1930,10036.0
Hells-Kitchen,1.0,1.0,40.759931,-73.98963,585000.0,127000,1924,10036.0
Hells-Kitchen,4.0,3.0,40.768398,-73.986198,2475000.0,1667,1900,10019.0
Hells-Kitchen,1.0,1.0,40.764642,-73.98486199999998,1230000.0,667,2019,10019.0
Hells-Kitchen,2.0,2.0,40.763417,-73.993638,1850000.0,1017,2008,10036.0
Hells-Kitchen,1.0,0.0,40.7593,-73.9953,1826000.0,566,2017,10036.0
Hells-Kitchen,3.0,3.0,40.762001,-73.999801,1750000.0,1000,2007,10036.0
Hells-Kitchen,2.0,3.0,40.765718,-73.98773,3950000.0,1830,2019,10019.0
Hells-Kitchen,2.0,2.0,40.757874,-73.99226999999998,1199800.0,1146,2006,10036.0
Hells-Kitchen,2.0,2.0,40.766014,-73.988427,1890000.0,1150,2009,10019.0
Hells-Kitchen,1.0,1.0,40.765799,-73.984199,750000.0,,1920,10019.0
Hells-Kitchen,2.0,2.0,40.764642,-73.98486199999998,1995000.0,1036,2019,10019.0
Hells-Kitchen,1.0,1.0,40.763401,-73.993698,1195000.0,825,2008,10036.0
Hells-Kitchen,1.0,1.0,40.764642,-73.98486199999998,1575000.0,806,2019,10019.0
Hells-Kitchen,5.0,4.0,40.770166,-73.98867,13810000.0,3405,,10001.0
Hells-Kitchen,6.0,6.0,40.761781,-73.999647,22500000.0,6000,2007,10036.0
Hells-Kitchen,3.0,2.0,40.7607,-73.996902,1395000.0,1727,1912,10036.0
Hells-Kitchen,3.0,3.0,40.761798,-73.993202,2995000.0,1900,1888,10036.0
Hells-Kitchen,2.0,2.0,40.767085,-73.98303299999998,2195000.0,1236,1987,10019.0
Hells-Kitchen,4.0,5.0,40.766799,-73.984199,9000000.0,3417,1978,10019.0
Hells-Kitchen,3.0,2.0,40.764642,-73.98486199999998,2495000.0,1345,2019,10019.0
Hells-Kitchen,1.0,0.0,40.760173,-73.995515,589000.0,415,1988,10036.0
Hells-Kitchen,1.0,1.0,40.759931,-73.98963,525000.0,,1924,10036.0
Hells-Kitchen,1.0,1.0,40.7593,-73.9953,1879500.0,701,2017,10036.0
Hells-Kitchen,1.0,1.0,40.762848,-73.988998,850000.0,675,1989,10019.0
Hells-Kitchen,3.0,4.0,40.7672,-73.985099,5650000.0,2700,1929,10019.0
Hells-Kitchen,1.0,1.0,40.765161,-73.98478399999998,595000.0,800,1980,10019.0
Hells-Kitchen,2.0,2.0,40.761539,-73.999137,1625000.0,959,2007,10036.0
Hells-Kitchen,1.0,1.0,40.764642,-73.98486199999998,1595000.0,867,2019,10019.0
Hells-Kitchen,1.0,1.0,40.75771500000001,-73.991299,1325000.0,794,2007,10036.0
Hells-Kitchen,1.0,1.0,40.763401,-73.993698,795000.0,615,2008,10036.0
Hells-Kitchen,2.0,3.0,40.765701,-73.987602,2750000.0,1333,2019,10019.0
Hells-Kitchen,6.0,6.0,40.761362,-73.999224,12000000.0,4000,2007,10036.0
Hells-Kitchen,3.0,4.0,40.7593,-73.9953,5915000.0,2135,2017,10036.0
Hells-Kitchen,2.0,2.0,40.761668,-73.99340699999998,2295000.0,60000,1888,10036.0
Hells-Kitchen,1.0,1.0,40.765972,-73.984545,549000.0,,1945,10019.0
Hells-Kitchen,2.0,2.0,40.766799,-73.9897,1495000.0,981,2008,10019.0
Hells-Kitchen,1.0,1.0,40.7607,-73.996902,850000.0,1100,1912,10036.0
Hells-Kitchen,4.0,4.0,40.762001,-73.999801,4000000.0,1500,2007,10036.0
Hells-Kitchen,2.0,2.0,40.757874,-73.99226999999998,1550000.0,957,2007,10036.0
Hells-Kitchen,5.0,4.0,40.770166,-73.98867,11970000.0,3009,,10001.0
Hells-Kitchen,3.0,3.0,40.76475900000001,-73.988454,2499000.0,1929,,10019.0
Hells-Kitchen,4.0,4.0,40.762001,-73.999801,3450000.0,2200,2007,10036.0
Hells-Kitchen,2.0,1.0,40.759996,-73.99709,1265000.0,1148,2009,10036.0
Hells-Kitchen,1.0,1.0,40.761781,-73.999647,850000.0,850,2007,10036.0
Hells-Kitchen,2.0,2.0,40.7644,-73.99389599999998,1750000.0,1240,2015,10019.0
Hells-Kitchen,2.0,2.0,40.762772,-73.99408299999997,1175000.0,842,2003,10036.0
Hells-Kitchen,1.0,1.0,40.757874,-73.99226999999998,975000.0,741,2007,10036.0
Hells-Kitchen,5.0,4.0,40.770166,-73.98867,12950000.0,3128,,10001.0
Hells-Kitchen,1.0,1.0,40.766375,-73.98451800000002,599000.0,,1933,10019.0
Hells-Kitchen,3.0,2.0,40.76251,-73.98689,2475000.0,1210,1988,10019.0
Hells-Kitchen,2.0,3.0,40.764625,-73.984883,2000000.0,1039,1979,10019.0
Hells-Kitchen,1.0,1.0,40.761781,-73.999647,970000.0,800,2007,10036.0
Hells-Kitchen,2.5,2.0,40.762848,-73.988998,2395000.0,1407,1989,10019.0
Hells-Kitchen,3.0,2.0,40.7658,-73.9892,2750000.0,1489,2008,10019.0
Hells-Kitchen,2.0,2.0,40.763401,-73.993698,1499000.0,967,2008,10036.0
Hells-Kitchen,4.0,3.0,40.770166,-73.98867,9455000.0,2420,,10001.0
Hells-Kitchen,1.0,0.0,40.767949,-73.98662,519000.0,500,1957,10019.0
Hells-Kitchen,1.0,0.0,40.763401,-73.993698,595000.0,437,2008,10036.0
Hells-Kitchen,4.0,3.0,40.770166,-73.98867,8435000.0,2538,,10001.0
Hells-Kitchen,1.0,0.0,40.765972,-73.984545,420000.0,,1945,10019.0
Hells-Kitchen,1.0,1.0,40.767101,-73.986801,549000.0,600,1901,10019.0
Hells-Kitchen,1.0,1.0,40.760262,-73.99551600000002,885000.0,679,1988,10036.0
Hells-Kitchen,1.0,0.0,40.764655,-73.99425600000002,850000.0,533,2015,10019.0
Hells-Kitchen,1.0,1.0,40.760605,-73.994354,828000.0,641,2008,10036.0
Hells-Kitchen,2.0,2.0,40.757874,-73.99226999999998,1999900.0,1067,2007,10036.0
Hells-Kitchen,3.0,3.0,40.762001,-73.999801,3000000.0,1675,2007,10036.0
Hells-Kitchen,1.0,0.0,40.76853300000001,-73.985672,449000.0,400,1957,10019.0
Hells-Kitchen,1.0,0.0,40.768982,-73.987525,425000.0,,1930,10019.0
Hells-Kitchen,2.0,3.0,40.757874,-73.99226999999998,2495000.0,1463,2007,10036.0
Hells-Kitchen,4.0,4.0,40.761362,-73.999224,5550000.0,2300,2007,10036.0
Hells-Kitchen,3.0,3.0,40.7593,-73.9953,4682000.0,1824,2017,10036.0
Hells-Kitchen,2.0,3.0,40.764625,-73.984883,3500000.0,1650,1979,10019.0
Hells-Kitchen,3.0,3.0,40.766989,-73.984603,4095000.0,1647,1978,10019.0
Hells-Kitchen,2.0,2.0,40.761001,-73.995498,1925000.0,1042,2017,10036.0
Hells-Kitchen,3.0,2.0,40.770166,-73.98867,4970000.0,1782,,10001.0
Hells-Kitchen,1.0,1.0,40.764801,-73.989097,999000.0,585,1940,10019.0
Hells-Kitchen,2.0,2.0,40.761362,-73.999224,1625000.0,1024,2007,10036.0
Hells-Kitchen,3.0,2.0,40.762901,-73.988502,2398000.0,1208,1988,10019.0
Hells-Kitchen,4.0,3.0,40.770166,-73.98867,7530000.0,2304,,10001.0
Hells-Kitchen,3.0,3.0,40.769302,-73.987553,2300000.0,1637,2008,10019.0
Hells-Kitchen,3.0,3.0,40.7644,-73.99389599999998,2600000.0,1736,2015,10019.0
Hells-Kitchen,2.0,2.0,40.76475900000001,-73.988454,1999000.0,972,,10019.0
Hells-Kitchen,1.0,1.0,40.761362,-73.999224,900000.0,700,2007,10036.0
Hells-Kitchen,2.0,2.0,40.761781,-73.999647,2000000.0,1050,2007,10036.0
Hells-Kitchen,3.0,3.0,40.761362,-73.999224,6500000.0,2000,2007,10036.0
Hells-Kitchen,3.0,2.0,40.770166,-73.98867,7495000.0,2517,,10001.0
Hells-Kitchen,1.0,1.0,40.762772,-73.99408299999997,745000.0,611,2003,10036.0
Hells-Kitchen,1.0,0.0,40.766805,-73.984776,649000.0,585,1929,10019.0
Hells-Kitchen,1.0,0.0,40.762848,-73.988998,550000.0,500,1989,10019.0
Hells-Kitchen,2.0,1.0,40.767962,-73.984573,925000.0,850,1982,10019.0
Hells-Kitchen,2.0,2.0,40.766825,-73.984237,3250000.0,1345,1978,10019.0
Hells-Kitchen,1.0,1.0,40.764557,-73.994393,1200000.0,803,2015,10019.0
Hells-Kitchen,3.0,3.0,40.761001,-73.995498,4640000.0,2120,2017,10036.0
Hells-Kitchen,1.0,0.0,40.7644,-73.99389599999998,850000.0,577,2015,10019.0
Hells-Kitchen,1.0,0.0,40.767949,-73.98662,499000.0,500,1957,10019.0
Hells-Kitchen,1.0,1.0,40.762793,-73.98765,1165000.0,769,1988,10019.0
Hells-Kitchen,2.0,2.0,40.757874,-73.99226999999998,2299000.0,1349,2007,10036.0
Hells-Kitchen,2.0,3.0,40.765701,-73.987602,2950000.0,1333,2019,10019.0
Hells-Kitchen,1.0,2.0,40.762001,-73.999801,1500000.0,800,2007,10036.0
Hells-Kitchen,3.0,3.0,40.770166,-73.98867,6390000.0,2221,,10001.0
Hells-Kitchen,2.0,2.0,40.761362,-73.999224,1550000.0,1100,2007,10036.0
Hells-Kitchen,3.0,2.0,40.7593,-73.9953,3280000.0,1266,2017,10036.0
Hells-Kitchen,1.0,0.0,40.762882,-73.988491,579900.0,443,1988,10019.0
Hells-Kitchen,1.0,2.0,40.762001,-73.999801,1300000.0,800,2007,10036.0
Hells-Kitchen,2.0,1.0,40.766799,-73.9897,1195000.0,870,2008,10019.0
Hells-Kitchen,2.0,2.0,40.7593,-73.9953,3140000.0,1198,2017,10036.0
Hells-Kitchen,2.0,2.0,40.766989,-73.984603,2290000.0,1014,1978,10019.0
Hells-Kitchen,1.0,1.0,40.761362,-73.999224,929000.0,633,2007,10036.0
Hells-Kitchen,1.0,1.0,40.761362,-73.999224,1150000.0,1000,2007,10036.0
Hells-Kitchen,2.0,2.0,40.766825,-73.984237,2500000.0,1050,1978,10019.0
Hells-Kitchen,4.0,1.0,40.763198,-73.99069899999998,3449900.0,4923,1910,10019.0
Hells-Kitchen,1.0,2.0,40.761362,-73.999224,1400000.0,800,2007,10036.0
Hells-Kitchen,2.0,2.0,40.764625,-73.984883,2099000.0,1039,1979,10019.0
Hells-Kitchen,2.0,2.0,40.764625,-73.984883,1850000.0,1039,1979,10019.0
Hells-Kitchen,2.0,2.0,40.761781,-73.999647,1900000.0,1050,2007,10036.0
Hells-Kitchen,1.0,1.0,40.757874,-73.99226999999998,920000.0,615,2007,10036.0
Hells-Kitchen,2.0,3.0,40.761001,-73.995498,2889000.0,1319,2017,10036.0
Hells-Kitchen,2.0,2.0,40.766799,-73.984199,3500000.0,1342,1978,10019.0
Hells-Kitchen,2.0,1.0,40.767962,-73.984573,1680000.0,850,1982,10019.0
Hells-Kitchen,3.0,2.0,40.770166,-73.98867,5535000.0,1774,,10001.0
Hells-Kitchen,3.0,3.0,40.769302,-73.987553,2295000.0,1635,2008,10019.0
Hells-Kitchen,1.0,1.0,40.762001,-73.999801,1150000.0,800,2007,10036.0
Hells-Kitchen,3.0,2.0,40.766799,-73.984199,3400000.0,1355,1978,10019.0
Hells-Kitchen,2.0,2.0,40.761362,-73.999224,1980000.0,1100,2007,10036.0
Hells-Kitchen,2.0,2.0,40.76475900000001,-73.988454,1599000.0,1237,,10019.0
Tudor-City,1.0,0.0,40.748801,-73.970926,395000.0,418312,1929,10017.0
Tudor-City,1.0,1.0,40.74882,-73.97130600000001,459000.0,500,1926,10017.0
Tudor-City,3.0,3.0,40.749346,-73.969992,1895000.0,1500,1927,10017.0
Tudor-City,2.0,2.0,40.746299,-73.976837,999000.0,1200,1929,10016.0
Tudor-City,1.0,0.0,40.746299,-73.976837,350000.0,420,1929,10016.0
Tudor-City,2.0,2.0,40.746824,-73.97711600000002,1095000.0,,1955,10016.0
Tudor-City,2.0,2.0,40.747242,-73.973217,975000.0,804,1984,10016.0
Tudor-City,2.0,2.0,40.74848,-73.975698,1925000.0,1111,2019,10016.0
Tudor-City,2.0,2.0,40.7485,-73.975898,2170000.0,1077,2017,10016.0
Tudor-City,1.0,2.0,40.746726,-73.974226,725000.0,730,1941,10016.0
Tudor-City,1.0,0.0,40.748801,-73.970926,295000.0,418312,1930,10017.0
Tudor-City,1.0,1.0,40.748974,-73.97166999999997,495000.0,110934,1929,10017.0
Tudor-City,1.0,0.0,40.748641,-73.97051,315000.0,300,1928,10017.0
Tudor-City,1.0,1.0,40.74848,-73.975698,1355000.0,776,2019,10016.0
Tudor-City,1.0,1.0,40.746299,-73.976837,650000.0,57834,1929,10016.0
Tudor-City,1.0,0.0,40.7493,-73.971417,375000.0,,1929,10017.0
