,Neighborhood,bath,bed,latitude,logitude,price,size,year built,zipcode,Station Name,Route1,Route2,Route3,Route4,Route5,Route6,Route7,Route8,Route9,Route10,Route11,distance to subway,number of subway lines
1153,Gramercy Park and Murray Hill,4.0,3.0,40.741698,-73.983508,3995000.0,2025.0,2019,10016,28th St,6,,,,,,,,,,,0.16097848419727548,1
1154,Gramercy Park and Murray Hill,2.0,2.0,40.747196,-73.97821,1275000.0,1100.0,1916,10016,33rd St,6,,,,,,,,,,,0.2890032211780915,1
1155,Gramercy Park and Murray Hill,1.0,0.0,40.749195,-73.977372,960000.0,499.0,2014,10016,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.25354716698307744,5
1156,Gramercy Park and Murray Hill,1.0,0.0,40.742707,-73.979128,330000.0,,1935,10016,28th St,6,,,,,,,,,,,0.3931610249766981,1
1157,Gramercy Park and Murray Hill,1.0,1.0,40.750154,-73.981424,599000.0,800.0,1916,10016,Grand Central,GS,4,5,6,7,,,,,,,0.329184470568951,5
1158,Gramercy Park and Murray Hill,5.0,4.0,40.745601,-73.986297,27000000.0,4520.0,2019,10016,28th St,N,R,,,,,,,,,,0.19187012636713574,2
1159,Gramercy Park and Murray Hill,8.0,8.0,40.748317,-73.97875400000002,5950000.0,5750.0,1910,10016,33rd St,6,,,,,,,,,,,0.3056304555274725,1
1160,Gramercy Park and Murray Hill,9.0,9.0,40.743442,-73.98155200000002,12500000.0,6000.0,1910,10016,28th St,6,,,,,,,,,,,0.18530668036217093,1
1161,Gramercy Park and Murray Hill,1.0,2.0,40.749032,-73.979476,995000.0,,1923,10016,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.32558267556459075,5
1162,Gramercy Park and Murray Hill,2.0,3.0,40.744363,-73.97416,1250000.0,1185.0,1961,10016,33rd St,6,,,,,,,,,,,0.6606777438492912,1
1163,Gramercy Park and Murray Hill,7.0,4.0,40.7476,-73.978996,6700000.0,4573.0,1940,10016,33rd St,6,,,,,,,,,,,0.2435318018584867,1
1164,Gramercy Park and Murray Hill,3.0,3.0,40.744293,-73.987369,6750000.0,2706.0,2012,10016,28th St,N,R,,,,,,,,,,0.12832998345151236,2
1165,Gramercy Park and Murray Hill,2.0,2.0,40.747335,-73.98515,1450000.0,1198.0,2005,10016,34th St,B,D,F,M,N,Q,R,,,,,0.260854473679765,7
1166,Gramercy Park and Murray Hill,8.0,8.0,40.7439,-73.978401,3995000.0,4127.0,1910,10016,33rd St,6,,,,,,,,,,,0.3670707664067823,1
1167,Gramercy Park and Murray Hill,2.0,2.0,40.746824,-73.97711600000002,1095000.0,,1955,10016,33rd St,6,,,,,,,,,,,0.3733403204914362,1
1168,Gramercy Park and Murray Hill,7.0,4.0,40.749314,-73.978239,8500000.0,8044.0,1910,10016,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.2632872577188822,5
1169,Gramercy Park and Murray Hill,1.0,1.0,40.743373,-73.983625,760000.0,,1984,10016,28th St,6,,,,,,,,,,,0.01603123238484655,1
1170,Gramercy Park and Murray Hill,7.0,4.0,40.749298,-73.978202,8500000.0,8000.0,1910,10016,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.2645813850766688,5
1171,Gramercy Park and Murray Hill,1.0,2.0,40.746726,-73.974226,725000.0,730.0,1941,10016,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.4642603234904862,5
1172,Gramercy Park and Murray Hill,2.0,1.0,40.74984,-73.98063499999998,795000.0,1200.0,1925,10016,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.3155599731519707,5
1173,Gramercy Park and Murray Hill,2.0,2.0,40.746299,-73.976837,999000.0,1200.0,1929,10016,33rd St,6,,,,,,,,,,,0.3965833325305291,1
1174,Gramercy Park and Murray Hill,3.0,3.0,40.743974,-73.983239,3295000.0,,1927,10016,28th St,6,,,,,,,,,,,0.09013096726969476,1
1175,Gramercy Park and Murray Hill,1.0,1.0,40.743743,-73.986352,699000.0,750.0,1910,10016,28th St,6,,,,,,,,,,,0.16822632195998874,1
1176,Gramercy Park and Murray Hill,2.0,2.0,40.74848,-73.975698,1925000.0,1111.0,2019,10016,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.2687664918711493,5
1177,Gramercy Park and Murray Hill,1.0,0.0,40.743657,-73.97569399999998,549000.0,473.0,1962,10016,33rd St,6,,,,,,,,,,,0.5746050069830488,1
1178,Gramercy Park and Murray Hill,2.0,2.0,40.747242,-73.973217,975000.0,804.0,1984,10016,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.4308362797502997,5
1179,Gramercy Park and Murray Hill,1.0,0.0,40.741698,-73.983508,1250000.0,797.0,2019,10016,28th St,6,,,,,,,,,,,0.16097848419727548,1
1180,Gramercy Park and Murray Hill,5.0,3.0,40.743755,-73.978757,9500000.0,6336.0,1901,10016,33rd St,6,,,,,,,,,,,0.3513354064492123,1
1181,Gramercy Park and Murray Hill,1.0,0.0,40.746726,-73.974226,375000.0,500.0,1941,10016,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.4642603234904862,5
1182,Gramercy Park and Murray Hill,2.0,3.0,40.746101,-73.980499,1475000.0,,1957,10016,33rd St,6,,,,,,,,,,,0.09406650253863702,1
1183,Gramercy Park and Murray Hill,2.0,2.0,40.7485,-73.975898,2170000.0,1077.0,2017,10016,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.27039118040564103,5
1184,Gramercy Park and Murray Hill,3.0,3.0,40.7476,-73.977096,3000000.0,2500.0,2002,10016,33rd St,6,,,,,,,,,,,0.391588341138419,1
1185,Gramercy Park and Murray Hill,1.0,1.0,40.740899,-73.980942,869000.0,750.0,1965,10016,28th St,6,,,,,,,,,,,0.3459042158942121,1
1186,Gramercy Park and Murray Hill,5.0,4.0,40.747299,-73.98359599999998,14000000.0,2958.0,2016,10016,33rd St,6,,,,,,,,,,,0.1545164725761097,1
1187,Gramercy Park and Murray Hill,3.5,3.0,40.741698,-73.983508,4950000.0,2244.0,2019,10016,28th St,6,,,,,,,,,,,0.16097848419727548,1
1188,Gramercy Park and Murray Hill,8.0,8.0,40.7439,-73.978401,4350000.0,,1910,10016,33rd St,6,,,,,,,,,,,0.3670707664067823,1
1189,Gramercy Park and Murray Hill,2.0,3.0,40.743963,-73.976411,1999995.0,1327.0,1961,10016,33rd St,6,,,,,,,,,,,0.5052817274574588,1
1190,Gramercy Park and Murray Hill,1.0,0.0,40.743373,-73.983625,475000.0,114407.0,1984,10016,28th St,6,,,,,,,,,,,0.01603123238484655,1
1191,Gramercy Park and Murray Hill,1.0,1.0,40.744363,-73.97416,785000.0,700.0,1961,10016,33rd St,6,,,,,,,,,,,0.6606777438492912,1
1192,Gramercy Park and Murray Hill,4.0,3.0,40.747299,-73.98359599999998,5650000.0,2146.0,2016,10016,33rd St,6,,,,,,,,,,,0.1545164725761097,1
1193,Gramercy Park and Murray Hill,2.0,2.0,40.74848,-73.975698,2290000.0,1151.0,2019,10016,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.2687664918711493,5
1194,Gramercy Park and Murray Hill,4.5,4.0,40.741698,-73.983508,6200000.0,2341.0,2019,10016,28th St,6,,,,,,,,,,,0.16097848419727548,1
1195,Gramercy Park and Murray Hill,3.5,3.0,40.741698,-73.983508,4995000.0,1954.0,2019,10016,28th St,6,,,,,,,,,,,0.16097848419727548,1
1196,Gramercy Park and Murray Hill,1.0,0.0,40.746299,-73.976837,350000.0,420.0,1929,10016,33rd St,6,,,,,,,,,,,0.3965833325305291,1
1197,Gramercy Park and Murray Hill,1.0,2.0,40.743851,-73.976967,895000.0,175000.0,1964,10016,33rd St,6,,,,,,,,,,,0.4722500025373668,1
1198,Gramercy Park and Murray Hill,2.0,1.0,40.743974,-73.983239,1325000.0,1000.0,1927,10016,28th St,6,,,,,,,,,,,0.09013096726969476,1
1199,Gramercy Park and Murray Hill,1.0,1.0,40.743373,-73.983625,785000.0,700.0,1984,10016,28th St,6,,,,,,,,,,,0.01603123238484655,1
1200,Gramercy Park and Murray Hill,2.0,2.0,40.741698,-73.983508,3050000.0,1663.0,2019,10016,28th St,6,,,,,,,,,,,0.16097848419727548,1
1201,Gramercy Park and Murray Hill,1.0,0.0,40.748309000000006,-73.979681,895000.0,750.0,1925,10016,33rd St,6,,,,,,,,,,,0.250192816044332,1
1202,Gramercy Park and Murray Hill,1.0,1.0,40.747494,-73.981495,625000.0,218364.0,1932,10016,33rd St,6,,,,,,,,,,,0.10124264344085562,1
1203,Gramercy Park and Murray Hill,1.0,1.0,40.74848,-73.975698,1355000.0,776.0,2019,10016,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.2687664918711493,5
1204,Gramercy Park and Murray Hill,16.0,16.0,40.741401,-73.980102,8500000.0,7084.0,1910,10016,28th St,6,,,,,,,,,,,0.3664056423094098,1
1205,Gramercy Park and Murray Hill,2.0,2.0,40.74955900000001,-73.982063,1295000.0,1020.0,1941,10016,33rd St,6,,,,,,,,,,,0.32582450734931845,1
1206,Gramercy Park and Murray Hill,2.0,2.0,40.741938,-73.979449,1135000.0,14575.0,1984,10016,28th St,6,,,,,,,,,,,0.3899659752003722,1
1207,Gramercy Park and Murray Hill,1.0,1.0,40.750154,-73.981424,595000.0,142836.0,1916,10016,Grand Central,GS,4,5,6,7,,,,,,,0.329184470568951,5
1208,Gramercy Park and Murray Hill,2.0,2.0,40.747335,-73.98515,1595000.0,1282.0,2005,10016,34th St,B,D,F,M,N,Q,R,,,,,0.260854473679765,7
1209,Gramercy Park and Murray Hill,3.5,4.0,40.741698,-73.983508,5875000.0,2606.0,2019,10016,28th St,6,,,,,,,,,,,0.16097848419727548,1
1210,Gramercy Park and Murray Hill,1.0,1.0,40.747136,-73.977109,850000.0,808.0,1963,10016,33rd St,6,,,,,,,,,,,0.3783373169378852,1
1211,Gramercy Park and Murray Hill,5.0,4.0,40.743301,-73.984703,10500000.0,3592.0,2014,10016,28th St,6,,,,,,,,,,,0.026840380701954672,1
1212,Gramercy Park and Murray Hill,1.0,1.0,40.744021,-73.978957,1095000.0,714.0,1990,10016,33rd St,6,,,,,,,,,,,0.320453656303942,1
1213,Gramercy Park and Murray Hill,1.0,1.0,40.749519,-73.97872199999998,649999.0,700.0,1924,10016,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.2509366889491594,5
1214,Gramercy Park and Murray Hill,1.0,1.0,40.744998,-73.98359599999998,995000.0,800.0,1922,10016,33rd St,6,,,,,,,,,,,0.1206171762543738,1
1215,Gramercy Park and Murray Hill,1.0,1.0,40.749522,-73.976766,595000.0,880.0,1930,10016,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.20507804720108613,5
1216,Gramercy Park and Murray Hill,2.0,2.0,40.750099,-73.980003,1295000.0,736.0,1961,10016,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.2564780830308313,5
1217,Gramercy Park and Murray Hill,1.0,2.0,40.743777,-73.980739,785000.0,750.0,1910,10016,33rd St,6,,,,,,,,,,,0.2356367023534791,1
1218,Gramercy Park and Murray Hill,2.0,2.0,40.747501,-73.981498,3495000.0,,1932,10016,33rd St,6,,,,,,,,,,,0.1018993461915116,1
1219,Gramercy Park and Murray Hill,1.0,2.0,40.743777,-73.980739,795000.0,16290.0,1910,10016,33rd St,6,,,,,,,,,,,0.2356367023534791,1
1220,Gramercy Park and Murray Hill,2.5,2.0,40.741698,-73.983508,2995000.0,1531.0,2019,10016,28th St,6,,,,,,,,,,,0.16097848419727548,1
1221,Gramercy Park and Murray Hill,1.0,1.0,40.74668,-73.983542,575000.0,800.0,1912,10016,33rd St,6,,,,,,,,,,,0.12033928522445407,1
1222,Gramercy Park and Murray Hill,4.0,4.0,40.746299,-73.972702,3195000.0,2220.0,1989,10016,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.5442960505101342,5
1223,Gramercy Park and Murray Hill,3.0,2.0,40.747299,-73.98359599999998,2475000.0,1488.0,2016,10016,33rd St,6,,,,,,,,,,,0.1545164725761097,1
1224,Gramercy Park and Murray Hill,1.5,1.0,40.748977,-73.983191,660000.0,64598.0,1979,10016,33rd St,6,,,,,,,,,,,0.28310989874603115,1
1225,Gramercy Park and Murray Hill,2.0,2.0,40.743657,-73.97569399999998,1395000.0,1154.0,1962,10016,33rd St,6,,,,,,,,,,,0.5746050069830488,1
1226,Gramercy Park and Murray Hill,1.0,0.0,40.747798,-73.977699,625000.0,,1963,10016,33rd St,6,,,,,,,,,,,0.35153015421621103,1
1227,Gramercy Park and Murray Hill,1.0,0.0,40.746076,-73.98050500000002,465000.0,525.0,1957,10016,33rd St,6,,,,,,,,,,,0.09407390372924034,1
1228,Gramercy Park and Murray Hill,2.0,2.0,40.745468,-73.984307,2350000.0,1600.0,1920,10016,33rd St,6,,,,,,,,,,,0.15101482628495233,1
1229,Gramercy Park and Murray Hill,2.0,2.0,40.747335,-73.98515,1750000.0,1176.0,2005,10016,34th St,B,D,F,M,N,Q,R,,,,,0.260854473679765,7
1230,Gramercy Park and Murray Hill,0.0,0.0,40.748695,-73.978675,11650000.0,8870.0,1920,10016,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.3379599386835323,5
1231,Gramercy Park and Murray Hill,1.0,0.0,40.746824,-73.97711600000002,379000.0,450.0,1955,10016,33rd St,6,,,,,,,,,,,0.3733403204914362,1
1232,Gramercy Park and Murray Hill,1.0,0.0,40.744761,-73.979226,495000.0,133749.0,1964,10016,33rd St,6,,,,,,,,,,,0.2590687731914476,1
1233,Gramercy Park and Murray Hill,1.0,1.0,40.746824,-73.97711600000002,579000.0,,1955,10016,33rd St,6,,,,,,,,,,,0.3733403204914362,1
1234,Gramercy Park and Murray Hill,1.0,2.0,40.749032,-73.979476,995000.0,1000.0,1923,10016,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.32558267556459075,5
1235,Gramercy Park and Murray Hill,1.0,1.0,40.743743,-73.986352,744000.0,440.0,1910,10016,28th St,6,,,,,,,,,,,0.16822632195998874,1
1236,Gramercy Park and Murray Hill,2.0,2.0,40.74848,-73.975698,2295000.0,1155.0,2019,10016,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.2687664918711493,5
1237,Gramercy Park and Murray Hill,1.0,0.0,40.747061,-73.98063499999998,374000.0,425.0,1923,10016,33rd St,6,,,,,,,,,,,0.09461143140197713,1
1238,Gramercy Park and Murray Hill,4.0,3.0,40.745601,-73.986297,8190000.0,2219.0,2019,10016,28th St,N,R,,,,,,,,,,0.19187012636713574,2
1239,Gramercy Park and Murray Hill,1.0,1.0,40.748136,-73.978806,539000.0,64306.0,1955,10016,33rd St,6,,,,,,,,,,,0.2896109392066857,1
1240,Gramercy Park and Murray Hill,1.0,0.0,40.746824,-73.97711600000002,395000.0,450.0,1955,10016,33rd St,6,,,,,,,,,,,0.3733403204914362,1
1241,Gramercy Park and Murray Hill,2.0,2.0,40.74848,-73.975698,2565000.0,1280.0,2019,10016,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.2687664918711493,5
1242,Gramercy Park and Murray Hill,2.0,1.0,40.748541,-73.97365,1185000.0,1002.0,1988,10016,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.2836322558360992,5
1243,Gramercy Park and Murray Hill,1.0,1.0,40.744348,-73.987473,1250000.0,593.0,2012,10016,28th St,N,R,,,,,,,,,,0.11777896876170825,2
1244,Gramercy Park and Murray Hill,2.0,1.0,40.747335,-73.98515,1250000.0,900.0,2005,10016,34th St,B,D,F,M,N,Q,R,,,,,0.260854473679765,7
1245,Gramercy Park and Murray Hill,2.5,2.0,40.741698,-73.983508,3155000.0,1539.0,2019,10016,28th St,6,,,,,,,,,,,0.16097848419727548,1
1246,Gramercy Park and Murray Hill,1.0,2.0,40.743989,-73.975484,1495000.0,1062.0,2009,10016,33rd St,6,,,,,,,,,,,0.5729110738072558,1
1247,Gramercy Park and Murray Hill,1.0,0.0,40.746076,-73.98050500000002,430000.0,510.0,1957,10016,33rd St,6,,,,,,,,,,,0.09407390372924034,1
1248,Gramercy Park and Murray Hill,2.0,2.0,40.745156,-73.971835,1195000.0,951.0,1984,10016,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.6896700846787881,5
1249,Gramercy Park and Murray Hill,2.0,2.0,40.749209,-73.973674,1475000.0,1094.0,1986,10016,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.21754039486953905,5
1250,Gramercy Park and Murray Hill,2.0,2.0,40.748034,-73.978149,1095000.0,107504.0,1966,10016,33rd St,6,,,,,,,,,,,0.3293854955339998,1
1251,Gramercy Park and Murray Hill,2.0,1.0,40.747335,-73.98515,1429900.0,886.0,2005,10016,34th St,B,D,F,M,N,Q,R,,,,,0.260854473679765,7
1252,Gramercy Park and Murray Hill,2.0,2.0,40.748494,-73.97724699999998,1250000.0,,1975,10016,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.3194884956925473,5
1253,Gramercy Park and Murray Hill,1.0,2.0,40.744363,-73.97416,1150000.0,915.0,1961,10016,33rd St,6,,,,,,,,,,,0.6606777438492912,1
1254,Gramercy Park and Murray Hill,1.0,0.0,40.74668,-73.983542,449000.0,500.0,1912,10016,33rd St,6,,,,,,,,,,,0.12033928522445407,1
1255,Gramercy Park and Murray Hill,2.0,2.0,40.747335,-73.98515,3395000.0,1200.0,2005,10016,34th St,B,D,F,M,N,Q,R,,,,,0.260854473679765,7
1256,Gramercy Park and Murray Hill,1.0,1.0,40.745156,-73.971835,989000.0,780.0,1984,10016,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.6896700846787881,5
1257,Gramercy Park and Murray Hill,2.0,2.0,40.745544,-73.976203,1495000.0,,1955,10016,33rd St,6,,,,,,,,,,,0.4612343681661442,1
1258,Gramercy Park and Murray Hill,1.0,1.0,40.742169,-73.98190699999998,1199000.0,,1931,10016,28th St,6,,,,,,,,,,,0.1922661034820133,1
1259,Gramercy Park and Murray Hill,4.0,3.0,40.7474,-73.9714,5435000.0,2164.0,2019,10016,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.4931994119769621,5
1260,Gramercy Park and Murray Hill,3.0,4.0,40.743974,-73.983239,3100000.0,,1927,10016,28th St,6,,,,,,,,,,,0.09013096726969476,1
1261,Gramercy Park and Murray Hill,2.0,2.0,40.74848,-73.975698,2130000.0,1077.0,2019,10016,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.2687664918711493,5
1262,Gramercy Park and Murray Hill,2.0,2.0,40.745691,-73.971226,1345000.0,1085.0,1989,10016,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.6591672930269797,5
1263,Gramercy Park and Murray Hill,2.0,1.0,40.74864,-73.979714,1495000.0,859.0,2006,10016,33rd St,6,,,,,,,,,,,0.2783684731645307,1
1264,Gramercy Park and Murray Hill,2.0,2.0,40.7467,-73.976997,1295000.0,1450.0,1955,10016,33rd St,6,,,,,,,,,,,0.3824840062523291,1
1265,Gramercy Park and Murray Hill,1.0,1.0,40.740899,-73.980942,925000.0,900.0,1965,10016,28th St,6,,,,,,,,,,,0.3459042158942121,1
1266,Gramercy Park and Murray Hill,1.0,2.0,40.744363,-73.97416,999000.0,915.0,1961,10016,33rd St,6,,,,,,,,,,,0.6606777438492912,1
1267,Gramercy Park and Murray Hill,1.0,1.0,40.745901,-73.975895,600000.0,768.0,1963,10016,33rd St,6,,,,,,,,,,,0.4804084912117964,1
1268,Gramercy Park and Murray Hill,3.0,3.0,40.747335,-73.98515,2950000.0,1489.0,2005,10016,34th St,B,D,F,M,N,Q,R,,,,,0.260854473679765,7
1269,Gramercy Park and Murray Hill,1.0,1.0,40.7444,-73.974197,750000.0,621.0,1961,10016,33rd St,6,,,,,,,,,,,0.6564259351540107,1
1270,Gramercy Park and Murray Hill,2.0,2.0,40.74848,-73.975698,2795000.0,1300.0,2019,10016,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.2687664918711493,5
1271,Gramercy Park and Murray Hill,2.0,2.0,40.745156,-73.971835,1295000.0,913.0,1984,10016,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.6896700846787881,5
1272,Gramercy Park and Murray Hill,1.0,0.0,40.74856,-73.972497,415000.0,450.0,1963,10016,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.3349130657908493,5
1273,Gramercy Park and Murray Hill,1.0,1.0,40.74856,-73.972497,599000.0,,1963,10016,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.3349130657908493,5
1274,Gramercy Park and Murray Hill,2.0,2.0,40.747898,-73.977897,1400000.0,,1910,10016,33rd St,6,,,,,,,,,,,0.3410086148322689,1
1275,Gramercy Park and Murray Hill,1.0,1.0,40.746824,-73.97711600000002,569000.0,750.0,1955,10016,33rd St,6,,,,,,,,,,,0.3733403204914362,1
1276,Gramercy Park and Murray Hill,1.0,1.0,40.742006,-73.980572,785000.0,750.0,1964,10016,28th St,6,,,,,,,,,,,0.29966063462057024,1
1277,Gramercy Park and Murray Hill,3.0,2.0,40.747299,-73.98359599999998,2547000.0,1488.0,2016,10016,33rd St,6,,,,,,,,,,,0.1545164725761097,1
1278,Gramercy Park and Murray Hill,3.0,3.0,40.747335,-73.98515,2499000.0,1489.0,2005,10016,34th St,B,D,F,M,N,Q,R,,,,,0.260854473679765,7
1279,Gramercy Park and Murray Hill,1.0,1.0,40.747678,-73.976479,579000.0,800.0,1960,10016,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.3720366005409266,5
1280,Gramercy Park and Murray Hill,1.0,1.0,40.748483,-73.979343,890000.0,11097.0,1966,10016,33rd St,6,,,,,,,,,,,0.28325691290484784,1
1281,Gramercy Park and Murray Hill,1.0,2.0,40.747493,-73.979287,1100000.0,35734.0,1924,10016,33rd St,6,,,,,,,,,,,0.21631857211762695,1
1282,Gramercy Park and Murray Hill,2.0,2.0,40.747279,-73.978408,1699000.0,1600.0,1916,10016,33rd St,6,,,,,,,,,,,0.2754516103577349,1
1283,Gramercy Park and Murray Hill,1.0,1.0,40.74984,-73.98063499999998,717000.0,706.0,1925,10016,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.3155599731519707,5
1284,Gramercy Park and Murray Hill,1.0,0.0,40.741578,-73.979352,428000.0,500.0,1962,10016,28th St,6,,,,,,,,,,,0.4129257202266988,1
1285,Gramercy Park and Murray Hill,2.0,2.0,40.747335,-73.98515,2250000.0,1446.0,2005,10016,34th St,B,D,F,M,N,Q,R,,,,,0.260854473679765,7
1286,Gramercy Park and Murray Hill,3.0,3.0,40.745498,-73.976799,2699000.0,2017.0,2007,10016,33rd St,6,,,,,,,,,,,0.4128231069191213,1
1287,Gramercy Park and Murray Hill,1.0,0.0,40.748003,-73.972835,800000.0,605018.0,1967,10016,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.3687666450750079,5
1288,Gramercy Park and Murray Hill,2.0,2.0,40.745493,-73.976794,1780000.0,1248.0,2007,10016,33rd St,6,,,,,,,,,,,0.4133474630082847,1
1289,Gramercy Park and Murray Hill,1.0,2.0,40.746299,-73.976837,925000.0,,1929,10016,33rd St,6,,,,,,,,,,,0.3965833325305291,1
1290,Gramercy Park and Murray Hill,1.0,0.0,40.748136,-73.978806,415000.0,375.0,1955,10016,33rd St,6,,,,,,,,,,,0.2896109392066857,1
1291,Gramercy Park and Murray Hill,2.0,2.0,40.743963,-73.976411,1430000.0,1137.0,1962,10016,33rd St,6,,,,,,,,,,,0.5052817274574588,1
1292,Gramercy Park and Murray Hill,2.0,2.0,40.74856,-73.972497,1195000.0,394086.0,1963,10016,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.3349130657908493,5
1293,Gramercy Park and Murray Hill,4.5,4.0,40.741766,-73.983296,6200000.0,2341.0,1927,10016,28th St,6,,,,,,,,,,,0.15742431407115534,1
1294,Gramercy Park and Murray Hill,5.0,3.0,40.748494,-73.97724699999998,3000000.0,,1975,10016,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.3194884956925473,5
1295,Gramercy Park and Murray Hill,3.0,4.0,40.743301,-73.975799,3495000.0,2370.0,1961,10016,33rd St,6,,,,,,,,,,,0.5880238601492909,1
1296,Gramercy Park and Murray Hill,2.0,2.0,40.746799,-73.97350300000002,1250000.0,1045.0,2001,10016,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.4696902746718858,5
1297,Gramercy Park and Murray Hill,1.0,1.0,40.746668,-73.97290699999998,850000.0,571.0,1989,10016,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.4997904717301002,5
1298,Gramercy Park and Murray Hill,4.0,3.0,40.7474,-73.9714,4685000.0,2156.0,2019,10016,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.4931994119769621,5
1299,Gramercy Park and Murray Hill,1.0,1.0,40.745544,-73.976203,585000.0,91745.0,1955,10016,33rd St,6,,,,,,,,,,,0.4612343681661442,1
1300,Gramercy Park and Murray Hill,3.0,2.0,40.74864,-73.979714,2795000.0,1477.0,2006,10016,33rd St,6,,,,,,,,,,,0.2783684731645307,1
1301,Gramercy Park and Murray Hill,3.0,2.0,40.745127,-73.985513,3200000.0,1612.0,2005,10016,28th St,6,,,,,,,,,,,0.21015839508937226,1
1302,Gramercy Park and Murray Hill,3.0,2.0,40.748034,-73.978149,2095000.0,1400.0,1966,10016,33rd St,6,,,,,,,,,,,0.3293854955339998,1
1303,Gramercy Park and Murray Hill,2.0,2.0,40.750965,-73.982197,2595000.0,1315.0,2003,10016,5th Av,B,D,F,M,7,,,,,,,0.2862373662367177,5
1304,Gramercy Park and Murray Hill,1.0,1.0,40.741361,-73.981734,739000.0,69300.0,1963,10016,28th St,6,,,,,,,,,,,0.2628235573976844,1
1305,Gramercy Park and Murray Hill,1.0,1.0,40.749194,-73.980008,730000.0,850.0,1940,10016,33rd St,6,,,,,,,,,,,0.32084136725644313,1
1306,Gramercy Park and Murray Hill,2.0,2.0,40.749195,-73.977372,2950000.0,1104.0,2014,10016,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.25354716698307744,5
1307,Gramercy Park and Murray Hill,2.0,2.0,40.7439,-73.984802,2500000.0,1805.0,1913,10016,28th St,6,,,,,,,,,,,0.06382487270028132,1
1308,Gramercy Park and Murray Hill,1.0,1.0,40.746872,-73.979692,750000.0,205000.0,1969,10016,33rd St,6,,,,,,,,,,,0.15916809908277604,1
1309,Gramercy Park and Murray Hill,3.0,3.0,40.745601,-73.986297,4725000.0,1784.0,2019,10016,28th St,N,R,,,,,,,,,,0.19187012636713574,2
1310,Gramercy Park and Murray Hill,1.0,1.0,40.750965,-73.982197,1095000.0,732.0,2003,10016,5th Av,B,D,F,M,7,,,,,,,0.2862373662367177,5
1311,Gramercy Park and Murray Hill,1.0,0.0,40.746824,-73.97711600000002,375000.0,450.0,1955,10016,33rd St,6,,,,,,,,,,,0.3733403204914362,1
1312,Gramercy Park and Murray Hill,1.0,0.0,40.740899,-73.980942,530000.0,588.0,1965,10016,28th St,6,,,,,,,,,,,0.3459042158942121,1
1313,Gramercy Park and Murray Hill,3.0,3.0,40.746299,-73.972702,3500000.0,2295.0,1989,10016,Grand Central-42nd St,GS,4,5,6,7,,,,,,,0.5442960505101342,5
1314,Gramercy Park and Murray Hill,3.0,2.0,40.743488,-73.98416,3700000.0,1695.0,1917,10016,28th St,6,,,,,,,,,,,0.010119255732014871,1
